,movie_ids,sources,ratings,ratings_binary,review_texts
201,avengers_endgame,audience,4.5,n,4/5 on the extraordinary scale. On the normal scale it is a 15/10.
202,avengers_endgame,audience,5.0,n,Perfect movie and perfect ending tribute to captain America and iron man
203,avengers_endgame,audience,5.0,n,"A Masterpiece! I absolutely loved everything about that movie, and have watched it over and over again and still absolutely loved it! Amazingly done!"
204,avengers_endgame,audience,5.0,n,"Fantastic culmination of MCU storylines! Acting is outstanding and although the movie is long, no scene is wasted. An absolute treat for Marvel fans."
205,avengers_endgame,audience,3.0,n,"Nothing much to see here, just a return to the usual Marvel-movie quality level. It's good to see the non-superhero Iron Man finally removed from the picture, with his only power in being a rich guy and owner of advanced technology (and completely unconvincingly portrayed as being smart enough to build or fix said technology himself; kind of the equivalent of that other grossly overrated rich tech guy character we have IRL in a certain Elon Musk), though sadly they did have to turn him into The Great Martyr to get him over with.

Really the only impressive Avengers movie in a long time was Infinity War, because it actually did something different and interesting, i.e. killing a lot of superheroes, and introduced a really good, complex villain. Beyond that, all they can do is return to their teen-boy oriented Marvel-as-usual movies."
206,avengers_endgame,audience,5.0,n,AMAZING I LOVED THE PART WHEN SHARK BOY 360° NO SCOPED MARIO JUDA WHILE LEBRON JAMES DUNKED ON THANOS
207,avengers_endgame,audience,5.0,n,PERFECT. I mean everything about this movie is beyond perfection.
208,avengers_endgame,audience,4.5,n,"Intense, enthralling, and emotionally fulfilling in all the right ways, Avengers: Endgame is a cultural phenomenon that deserves all of its acclaim, past, present, and future."
209,avengers_endgame,audience,5.0,n,"The final movie of the MCU is the best cinecomic I've ever seen. It manages to culminate the infinity saga in a movie full of heart and love for the original avengers. First act somehow unexpected , which gives a great idea of the ​​pain that persists through the world after 5 years. Second act which is a love letter to the marvelous first adventure of the Marvel Cinematic Universe that lasted 11 years, full of quotes more or less explicit. Breathtaking third act that left me speechless every minute more, leading to the ending that is bittersweet and one of the most beautiful I've ever seen for a film saga. The characters complete 11 years of evolution in a sublime way, Stark and Rogers above all.
This and much more is the pearl of the Russo brothers. Simply in my top 3 of the movies I've ever seen."
210,avengers_endgame,audience,5.0,n,"Taaaa tata ta, taaaa tataaaa taaaa (Ave gers score)"
211,avengers_endgame,audience,5.0,n,Best Superhero movie of all time.
212,avengers_endgame,audience,5.0,n,So nice i saw it twice in two days. Epic ending to a universe i am so sad to see go but so excited to see where it goes from here.
213,avengers_endgame,audience,5.0,n,it made me cry and was so amazing!!!
214,avengers_endgame,audience,5.0,n,absolutely loved this movie even though I to see some omy favorite characters go.
215,avengers_endgame,audience,4.5,n,"Probably the last good Marvel movie made. No Way Home might turn out decent, but otherwise nothing since Endgame."
216,avengers_endgame,audience,5.0,n,what an emotional journey. great way to close the infinity saga
217,avengers_endgame,audience,5.0,n,"5 stars, enough said"
218,avengers_endgame,audience,5.0,n,It's only the greatest superhero movie ever made.
219,avengers_endgame,audience,4.5,n,A fitting conclusion masterfully weaved by the Russo Bros and Markus and McFeely.  Well done.
220,one_night_in_miami,critics,fresh,p,Takes courage to make your first film. But to make it around the conversation of four giants and pulling it off is on another level of guts. Regina King's directorial debut causes intrigue into knowing more about these men. [Full review in Spanish]
221,one_night_in_miami,critics,fresh,p,A good hang-out movie that invokes the stage more than the cinema.
222,one_night_in_miami,critics,fresh,p,"With these guys out in front and King behind the camera, Miami is quite the appealing actors' show. King and her performers capture a fascinating moment in African-American history."
223,one_night_in_miami,critics,fresh,p,"With fine acting, clear direction and perceptive relevance, One Night in Miami transforms from a strong play into powerful cinema."
224,one_night_in_miami,critics,fresh,p,"There is so much beauty seeing our people depicted onscreen without the focus being on trauma, but a way through."
225,one_night_in_miami,critics,fresh,p,"In such politically troubled times, where it seems that any political disagreement creates an unbreachable interpersonal rift, One Night in Miami shows the beauty of productive disagreement and dissent."
226,one_night_in_miami,critics,fresh,p,"In the end, there's an underlying reason why there has been nothing but praise for Regina King and One Night in Miami."
227,one_night_in_miami,critics,fresh,p,"As Cooke, Ali, and Brown, Leslie Odom Jr., Eli Goree, and Aldis Hodge are all in the pocket. It's Hodge, though, who brings the most to his character while still recognizably playing Jim Brown."
228,one_night_in_miami,critics,fresh,p,Brotherhood and Race Drive the Beautifully Executed 'One Night in Miami'
229,one_night_in_miami,critics,fresh,p,"An electrifying philosophical fantasia that imagines four towering figures of 1960s America arguing over how to navigate racism as Black men. Enraging, but also thrilling, bursting with cinematic joy."
230,one_night_in_miami,critics,fresh,p,"What a sure hand Regina King showed in her directorial debut! It's a solid and proven screenplay, yes, but to block and shoot a chamber piece like this requires a lot else."
231,one_night_in_miami,critics,fresh,p,Delivers a timely message on the interplay between celebrity and advocacy during turbulent times.
232,one_night_in_miami,critics,rotten,n,"There's no sense of the spiritual and theological foundations of black American survival. Instead, One Night in Miami establishes a cult of celebrity activism, with Malcolm as its deity."
233,one_night_in_miami,critics,fresh,p,What if...?
234,one_night_in_miami,critics,fresh,p,This is a must-watch film for anyone who needs to learn why Black Lives Matter.
235,one_night_in_miami,critics,fresh,p,"A whip-smart, well-appointed period drama built around a terrific cast, crackling dialogue and an undeniably inspired premise."
236,one_night_in_miami,critics,fresh,p,"Reminiscent of Nicolas Roeg's 1985 film Insignificance, which imagined a fictional hotel room meeting between Marilyn Monroe, Albert Einstein, Joe DiMaggio, and Joseph McCarthy."
237,one_night_in_miami,critics,fresh,p,A fictional recreation of a gathering of four Black leaders and their sometimes heated conversation about their goals and aspirations.
238,one_night_in_miami,critics,fresh,p,"Usually, with these kind of films, people get caught up in the historical accuracy...here, they move and shift events around, but really, it embraces the spirit of the time and the characters. Can't speak highly enough for it."
239,one_night_in_miami,critics,fresh,p,"A film not only of exceptional power and feeling, but of abundant texture and detail as well."
240,one_night_in_miami,critics,fresh,p,"Usually, with these kind of films, people get caught up in the historical accuracy...here, they move and shift events around, but really, it embraces the spirit of the time and the characters. Can't speak highly enough for it."
241,one_night_in_miami,critics,fresh,p,All the acting here is remarkable.
